user_id,name,department,status,hire_date,termination_date,last_login,role,access_level,manager_id,has_conflict
4205,Heather Love,Operations,Active,2023-11-06,,2026-03-30,Read-Only,Low,43,False
4206,Karina Gardner,Sales,Active,2023-08-28,,2026-03-17,Approver,Low,83,False
4207,Jessica Kane,IT,Active,2024-03-16,,2026-04-07,Read-Only,Medium,80,False
4208,Lynn Hernandez,Legal,Active,2026-01-26,,2026-03-30,Initiator,Low,70,False
4209,Robert Boyd,Operations,Active,2024-07-05,,2026-03-18,Initiator+Approver,Medium,96,True
4210,Joseph Stephens,Procurement,Active,2024-02-29,,2026-03-20,Read-Only,High,22,False
4211,Kelly Lee,HR,Active,2026-02-22,,2026-03-23,Initiator,Low,22,False
4212,Aaron Casey,HR,Active,2025-04-09,,2026-04-08,Initiator+Approver,Medium,100,True
4213,Sarah Garcia,IT,Active,2024-11-12,,2026-03-25,Initiator,Medium,34,False
4214,Adrienne Blanchard,HR,Active,2024-12-08,,2026-04-08,Approver,Medium,25,False
4215,David Little,Marketing,Active,2025-01-16,,2026-04-08,Initiator,High,32,False
4216,Carmen Reed,Legal,Active,2025-10-28,,2026-04-12,Approver,Medium,84,False
4217,William Jones,Legal,Active,2024-04-09,,2026-03-17,Initiator,High,80,False
4218,Stephanie Glass,Marketing,Active,2024-04-22,,2026-04-04,Admin,Low,88,False
4219,Jesse Rogers,HR,Terminated,2024-12-07,2026-01-14,2026-04-09,Read-Only,Low,65,True
4220,Kimberly Woodward,IT,Active,2025-01-12,,2026-03-25,Approver,High,25,False
4221,Walter Jones,Sales,Active,2024-07-19,,2026-03-17,Approver,Medium,21,False
4222,Kevin Smith,Operations,Active,2025-06-17,,2026-04-13,Initiator,Medium,73,False
4223,Erik Anderson,Marketing,Active,2025-07-07,,2026-04-09,Admin,Medium,12,False
4224,Michelle Campbell,Sales,Active,2025-11-17,,2026-03-30,Admin,Low,51,False
4225,Natasha Grant,Legal,Active,2025-06-13,,2026-03-14,Initiator,High,19,False
4226,Jerry Li,Marketing,Active,2023-06-02,,2026-04-01,Approver,High,62,False
4227,Christina Alexander,Procurement,Active,2024-06-20,,2026-03-26,Admin,Medium,21,False
4228,Virginia Pena,Finance,Active,2026-02-12,,2026-04-01,Approver,Low,100,False
4229,Jacob Johnson MD,IT,Active,2025-09-05,,2026-03-26,Approver,Medium,44,False
4230,Colleen Russo,Finance,Active,2025-06-16,,2026-04-08,Read-Only,Medium,10,False
4231,Mary Hatfield,Marketing,Active,2025-08-22,,2026-03-29,Admin,High,93,False
4232,Heather Black,Operations,Active,2025-06-25,,2026-03-14,Read-Only,Medium,61,False
4233,Wendy Hatfield,Legal,Active,2025-05-09,,2026-03-23,Read-Only,Medium,50,False
4234,Wesley Haney,Finance,Active,2025-05-28,,2026-03-22,Initiator,Low,55,False
4235,Ryan Finley,Finance,Terminated,2023-09-08,2026-01-21,2026-04-10,Approver,High,1,True
4236,Michael Rodgers,Sales,Active,2024-09-10,,2026-04-03,Approver,Medium,8,False
4237,Melvin Graham,Marketing,Active,2025-04-08,,2026-03-22,Initiator,High,46,False
4238,Curtis Fuller,Marketing,Active,2024-05-04,,2026-04-02,Initiator,Medium,13,False
4239,Amy Lyons,IT,Active,2025-01-09,,2026-03-21,Approver,High,75,False
4240,Ashley Howard,Finance,Active,2024-07-09,,2026-04-06,Initiator,Low,57,False
4241,Adrian Bryant,Procurement,Active,2023-08-13,,2026-03-24,Initiator+Approver,Medium,60,True
4242,Matthew Mckenzie,Sales,Active,2024-02-07,,2026-03-22,Admin,High,20,False
4243,Robert Collins,Finance,Active,2023-05-22,,2026-03-27,Approver,Low,33,False
4244,Toni Freeman,Legal,Active,2025-08-02,,2026-03-26,Approver,Low,1,False
4245,Danielle Vaughn,IT,Active,2023-06-29,,2026-03-29,Initiator,Medium,64,False
4246,Kimberly Tucker,Operations,Active,2025-02-01,,2026-03-14,Approver,High,97,False
4247,Andrew Wood,Sales,Active,2023-10-16,,2026-04-02,Initiator,Medium,80,False
4248,Yvonne Baker,HR,Active,2025-04-09,,2026-04-03,Read-Only,Low,70,False
4249,Kelsey Roberts,IT,Active,2023-10-09,,2026-04-05,Initiator,Low,43,False
4250,Todd Michael,Legal,Active,2025-02-14,,2026-03-18,Approver,Medium,90,False
4251,Christopher Long,Operations,Active,2023-07-10,,2026-04-09,Read-Only,High,3,False
4252,Sarah Castaneda,IT,Active,2023-12-21,,2026-03-29,Approver,Low,75,False
4253,Kim Salas,Sales,Terminated,2024-03-02,2025-12-01,2026-04-13,Approver,Low,41,True
4254,Linda Sloan,Legal,Active,2025-10-01,,2026-03-19,Read-Only,High,72,False
4255,Tracy Harris,Sales,Active,2025-03-26,,2026-04-08,Admin,High,97,False
4256,Anthony Tapia,Finance,Active,2025-03-04,,2026-04-02,Read-Only,High,97,False
4257,Daniel Lopez,IT,Active,2023-09-11,,2026-04-08,Read-Only,High,76,False
4258,Michelle Pacheco,IT,Active,2025-03-10,,2026-03-24,Initiator,High,22,False
4259,Raymond Knight,Sales,Active,2024-10-27,,2026-03-15,Admin,High,37,False
4260,Katrina Kelly,Sales,Terminated,2026-02-19,2023-12-08,2024-10-07,Initiator,Low,90,True
4261,Keith Hill,Operations,Active,2023-12-28,,2026-04-08,Read-Only,High,18,False
4262,Marcus Cooper,Operations,Active,2023-12-19,,2026-04-13,Admin,Medium,7,False
4263,Samantha Jordan,Legal,Terminated,2023-10-15,2025-12-29,2026-04-10,Approver,High,62,True
4264,Diamond Jackson,IT,Active,2025-12-24,,2026-04-13,Approver,Low,10,False
4265,Brian Turner,HR,Active,2025-09-23,,2026-03-26,Approver,High,48,False
4266,Evelyn Mejia,Marketing,Active,2025-03-16,,2026-04-09,Approver,Medium,60,False
4267,Dean Alvarez,Finance,Active,2025-09-18,,2026-03-14,Approver,Medium,1,False
4268,Amy Long DVM,HR,Active,2023-11-06,,2026-03-14,Initiator,Low,19,False
4269,Elizabeth Wilkinson,Procurement,Active,2023-06-23,,2026-03-23,Initiator,Medium,52,False
4270,Adam Espinoza,IT,Active,2023-12-16,,2026-04-10,Read-Only,High,61,False
4271,Debra Hughes,Operations,Active,2025-06-22,,2026-04-01,Initiator+Approver,High,91,True
4272,Thomas Taylor,Legal,Active,2026-02-21,,2026-04-13,Admin,High,60,False
4273,Stacy Lara,Sales,Active,2025-01-29,,2026-04-05,Read-Only,High,57,False
4274,Justin Gonzales,Operations,Active,2025-05-18,,2026-03-17,Approver,Low,15,False
4275,Alyssa Turner,Marketing,Active,2025-02-02,,2026-03-19,Read-Only,High,2,False
4276,David Garcia,IT,Active,2024-08-12,,2026-03-22,Initiator,Medium,39,False
4277,Catherine Marshall,Sales,Active,2025-01-29,,2026-03-22,Initiator,Medium,45,False
4278,Mary Clayton,IT,Active,2024-08-02,,2026-04-10,Approver,Medium,23,False
4279,Bradley Gray,Procurement,Terminated,2023-07-26,2025-12-07,2026-04-06,Read-Only,Low,47,True
4280,Kelli Chang,Procurement,Active,2023-11-05,,2026-03-16,Initiator,Medium,89,False
4281,Dennis Jenkins,Marketing,Active,2024-10-16,,2026-03-25,Admin,High,80,False
4282,Nicole Murphy,HR,Active,2024-08-23,,2026-03-16,Read-Only,High,61,False
4283,Samuel Lyons,Legal,Active,2024-04-17,,2026-04-10,Read-Only,High,12,False
4284,Christine Ayala,Procurement,Active,2025-02-21,,2026-04-08,Admin,Low,24,False
4285,Ryan Scott,HR,Active,2025-04-03,,2026-04-04,Approver,Medium,40,False
4286,John Garcia,IT,Terminated,2024-09-13,2023-06-21,2024-03-05,Read-Only,High,29,True
4287,William Mullen,IT,Active,2024-04-06,,2026-03-31,Admin,High,65,False
4288,Amy Guerra,Operations,Active,2024-10-07,,2026-03-30,Initiator,High,46,False
4289,Chad Harvey,IT,Active,2024-02-16,,2026-03-21,Approver,Medium,98,False
4290,Ashley Hernandez,Sales,Active,2023-11-09,,2026-03-27,Initiator+Approver,Medium,89,True
4291,Leah Wood,Procurement,Active,2025-03-25,,2026-04-07,Read-Only,Low,91,False
4292,Suzanne Miller,IT,Active,2025-11-05,,2026-03-24,Initiator,High,77,False
4293,Melanie Bell,Legal,Active,2024-12-04,,2026-03-28,Admin,Low,41,False
4294,Edward Robbins,Procurement,Active,2024-09-12,,2026-04-08,Initiator,Medium,93,False
4295,William Logan,IT,Active,2024-11-19,,2026-04-03,Initiator,High,75,False
4296,Jessica Rice,Marketing,Active,2023-07-12,,2026-03-27,Initiator,Medium,87,False
4297,Amber Greene,Operations,Active,2025-12-02,,2026-04-04,Initiator+Approver,Low,82,True
4298,James Jackson,Operations,Active,2025-09-03,,2026-04-04,Approver,Medium,65,False
4299,Kimberly Copeland,IT,Active,2024-08-27,,2026-04-07,Read-Only,High,51,False
4300,Nicole Myers,Operations,Active,2025-09-27,,2026-03-27,Read-Only,Low,45,False
4301,Vanessa Proctor,Operations,Active,2024-10-05,,2026-03-16,Read-Only,Medium,17,False
4302,Sara Ortiz,Operations,Active,2024-11-21,,2026-04-01,Initiator,Medium,85,False
4303,Stephen Lane,IT,Active,2025-09-17,,2026-03-28,Admin,Low,96,False
4304,Vincent Martin III,HR,Active,2025-11-12,,2026-04-09,Read-Only,Medium,90,False
4305,Paige Parker,Sales,Active,2025-08-01,,2026-04-13,Admin,Medium,6,False
4306,Ashley Holmes,Procurement,Active,2024-01-16,,2026-04-13,Admin,High,47,False
4307,Rebecca Kennedy,Operations,Active,2023-10-19,,2026-04-12,Initiator+Approver,High,30,True
4308,Terri Holland,Marketing,Terminated,2023-09-17,2022-07-25,2024-05-30,Read-Only,Low,66,True
4309,Adrian Watson,Marketing,Active,2025-01-06,,2026-04-13,Read-Only,Medium,83,False
4310,Joshua Kennedy,Procurement,Active,2025-01-06,,2026-04-13,Read-Only,Medium,90,False
4311,Leslie Summers,Finance,Active,2025-06-10,,2026-04-08,Approver,Medium,53,False
4312,Christopher Johnson,Procurement,Active,2024-08-16,,2026-03-20,Initiator,Low,3,False
4313,Joe Powell,Procurement,Active,2023-05-09,,2026-03-24,Read-Only,Medium,28,False
4314,Samantha Gonzalez,Legal,Active,2025-12-09,,2026-04-01,Read-Only,High,74,False
4315,Jason Holland,Operations,Active,2025-01-20,,2026-04-04,Approver,Low,66,False
4316,Emily Pena,Procurement,Active,2023-12-17,,2026-04-13,Admin,Low,42,False
4317,Carlos Howard,HR,Active,2024-07-03,,2026-03-26,Approver,High,16,False
4318,James Hernandez,Procurement,Active,2025-11-14,,2026-04-05,Read-Only,Low,98,False
4319,Stacie Walker,Finance,Active,2023-12-13,,2026-03-23,Read-Only,High,53,False
4320,Jason Reid,Operations,Active,2025-01-17,,2026-04-08,Initiator,High,52,False
4321,Derek Martin,Sales,Active,2026-02-12,,2026-03-29,Approver,Low,75,False
4322,Mark Wilkinson,Sales,Active,2023-05-07,,2026-03-18,Initiator,Low,73,False
4323,David Mitchell,Sales,Active,2023-06-14,,2026-04-10,Approver,Medium,90,False
4324,Daniel Brown,Legal,Terminated,2025-01-21,2025-10-12,2026-04-10,Approver,Medium,12,True
4325,Christopher Richardson,Procurement,Active,2026-03-02,,2026-03-27,Read-Only,Medium,79,False
4326,Benjamin Burns,IT,Active,2025-03-28,,2026-04-01,Admin,High,4,False
4327,Thomas Hall,Marketing,Active,2024-11-19,,2026-03-16,Initiator,Low,99,False
4328,John Vazquez,Marketing,Active,2024-05-14,,2026-04-04,Initiator,High,37,False
4329,Sherry Bond,Legal,Active,2023-11-08,,2026-03-30,Initiator,Medium,77,False
4330,Angela Ramirez,Sales,Active,2025-11-04,,2026-03-25,Initiator+Approver,Low,57,True
4331,Anne Harris,Marketing,Active,2026-03-10,,2026-04-02,Admin,Low,68,False
4332,Raymond Kirk,Sales,Active,2024-09-04,,2026-04-06,Admin,Low,32,False
4333,Melanie James,HR,Active,2025-05-18,,2026-03-19,Initiator,Medium,93,False
4334,Amanda Castillo,Finance,Active,2023-11-17,,2026-03-29,Initiator,Medium,82,False
4335,Christopher Watson,Operations,Active,2024-09-05,,2026-03-23,Approver,Low,15,False
4336,John Ortiz,Legal,Active,2025-11-28,,2026-04-10,Read-Only,Low,33,False
4337,Timothy Brown,Sales,Active,2023-05-03,,2026-04-11,Admin,High,26,False
4338,Angela Smith,Procurement,Active,2025-12-10,,2026-04-10,Read-Only,High,77,False
4339,Danielle Scott,Sales,Active,2023-11-21,,2026-03-24,Admin,High,58,False
4340,Elizabeth Gonzalez,HR,Active,2025-01-22,,2026-04-13,Initiator,Low,82,False
4341,Susan Johnson,Finance,Active,2023-08-27,,2026-04-08,Read-Only,High,68,False
4342,Jessica Byrd,Sales,Active,2023-11-16,,2026-03-27,Approver,Low,99,False
4343,Lauren Nichols,IT,Active,2024-07-10,,2026-03-18,Admin,High,85,False
4344,Miguel Gibbs,HR,Active,2023-08-20,,2026-04-09,Admin,Low,24,False
4345,Holly Fleming,Procurement,Active,2024-08-27,,2026-04-11,Initiator,Medium,70,False
4346,Justin Mitchell,HR,Active,2023-10-30,,2026-03-15,Initiator,Low,77,False
4347,Darren Miller,Operations,Active,2025-08-01,,2026-04-08,Initiator+Approver,Medium,51,True
4348,John Williams,Sales,Active,2026-02-11,,2026-03-27,Initiator,Low,18,False
4349,Holly Perkins,HR,Active,2024-11-08,,2026-03-25,Initiator,Medium,8,False
4350,Kathleen Thomas,Sales,Active,2023-11-03,,2026-04-07,Admin,Medium,35,False
4351,Mark Williams,Marketing,Active,2024-05-16,,2026-03-19,Initiator+Approver,Low,84,True
4352,Johnathan Valenzuela,Sales,Active,2024-10-12,,2026-04-03,Read-Only,High,11,False
4353,Steven Esparza,Sales,Active,2026-02-20,,2026-03-21,Admin,Low,85,False
4354,Rachel Perez,Sales,Active,2024-07-12,,2026-04-08,Admin,High,53,False
4355,Frank Johnson,HR,Active,2025-09-11,,2026-03-14,Approver,High,59,False
4356,Brandon Savage,Legal,Active,2024-10-21,,2026-04-13,Approver,Low,35,False
4357,Jonathan Whitaker,Procurement,Active,2023-12-06,,2026-03-18,Initiator,High,79,False
4358,Anthony Shepherd,Operations,Active,2023-09-07,,2026-04-13,Approver,Medium,32,False
4359,Jose Clark,Operations,Active,2024-06-01,,2026-04-09,Initiator+Approver,High,46,True
4360,Wyatt Wood,Legal,Active,2024-12-14,,2026-03-22,Read-Only,Medium,65,False
4361,Miss Angela Nielsen,Finance,Active,2023-09-26,,2026-03-19,Admin,Medium,87,False
4362,William Ballard,HR,Terminated,2024-11-02,2026-01-11,2026-04-08,Read-Only,Low,35,True
4363,Breanna Perez,Sales,Active,2025-07-14,,2026-04-02,Read-Only,Medium,32,False
4364,Vickie Jones,Legal,Active,2024-08-25,,2026-03-14,Read-Only,Medium,20,False
4365,Kelly Carter,Marketing,Active,2025-06-27,,2026-04-06,Read-Only,High,49,False
4366,Ana Rodriguez,Operations,Active,2023-08-08,,2026-03-25,Read-Only,Medium,75,False
4367,Danielle Wells,Finance,Active,2025-06-23,,2026-04-02,Admin,Low,63,False
4368,Joshua Escobar,Sales,Active,2025-06-11,,2026-03-21,Initiator,Medium,24,False
4369,Gina Hardin,Operations,Active,2025-03-02,,2026-04-08,Read-Only,Low,80,False
4370,Heidi Ortega,Sales,Active,2026-02-20,,2026-04-01,Read-Only,Medium,10,False
4371,Victoria Mathis,Procurement,Terminated,2023-11-30,2022-07-17,2024-05-12,Approver,Medium,49,True
4372,Jennifer Dawson,Sales,Active,2024-10-23,,2026-04-07,Admin,Low,95,False
4373,Haley Navarro,Procurement,Active,2023-12-17,,2026-03-27,Read-Only,Low,64,False
4374,Michael Smith,Procurement,Active,2025-02-24,,2026-04-02,Read-Only,High,39,False
4375,Casey Brown,Finance,Active,2024-10-25,,2026-04-05,Approver,High,67,False
4376,James Soto,IT,Active,2024-10-25,,2026-04-10,Admin,High,78,False
4377,Samuel Brown,Marketing,Terminated,2025-09-22,2023-05-08,2025-01-25,Approver,Medium,2,True
4378,Nicholas Nelson,HR,Terminated,2026-03-05,2026-01-03,2026-04-13,Initiator,Medium,39,True
4379,Christine Martin,HR,Terminated,2023-08-02,2023-11-15,2024-03-12,Read-Only,High,79,True
4380,Alexandra Montes,Finance,Active,2024-06-28,,2026-03-21,Approver,High,37,False
4381,Kelly Mccall,Finance,Active,2024-12-24,,2026-04-04,Initiator,High,27,False
4382,Vincent Lee,Procurement,Active,2024-05-25,,2026-04-09,Read-Only,High,5,False
4383,Wendy Butler,Operations,Terminated,2024-05-13,2025-12-18,2026-04-07,Read-Only,Medium,21,True
4384,Karen Mcdonald,Sales,Active,2024-07-15,,2026-03-15,Initiator,Medium,80,False
4385,Andrea Maldonado,Sales,Active,2025-11-21,,2026-03-28,Approver,High,44,False
4386,Victoria Franklin,Marketing,Active,2026-01-10,,2026-03-26,Read-Only,Medium,55,False
4387,Jessica Jones,Finance,Active,2024-09-26,,2026-03-27,Read-Only,High,73,False
4388,Robert Mclean,HR,Active,2024-02-16,,2026-04-01,Initiator+Approver,High,11,True
4389,Nathan Wolf,Procurement,Active,2024-02-27,,2026-04-06,Initiator,Medium,79,False
4390,Daniel Smith,Operations,Active,2023-11-28,,2026-04-10,Read-Only,Low,43,False
4391,Matthew Martin,Procurement,Active,2025-05-05,,2026-03-20,Admin,High,40,False
4392,Lucas Martinez,Marketing,Active,2024-06-23,,2026-03-29,Admin,High,91,False
4393,William Torres,Sales,Active,2024-06-01,,2026-04-06,Initiator,Low,25,False
4394,Joseph Harris,Procurement,Active,2024-06-06,,2026-03-17,Read-Only,High,2,False
4395,Joseph Mora,HR,Active,2023-06-02,,2026-03-29,Initiator+Approver,High,83,True
4396,Jessica Smith,Sales,Active,2025-10-15,,2026-03-29,Admin,High,29,False
4397,Kyle Thomas,Operations,Active,2025-09-19,,2026-03-20,Approver,High,19,False
4398,Brian Stein,Legal,Active,2025-10-20,,2026-03-26,Approver,Low,62,False
4399,Ryan Mitchell,Marketing,Active,2025-01-08,,2026-03-30,Initiator,High,39,False
4400,Cindy Davis,Sales,Active,2024-07-21,,2026-03-17,Admin,Medium,58,False
4401,Francisco Jimenez,IT,Terminated,2026-03-14,2025-11-03,2026-04-11,Admin,Medium,56,True
4402,Nathan Scott,HR,Active,2023-09-17,,2026-03-21,Read-Only,High,100,False
4403,Regina Crawford,Marketing,Active,2024-06-07,,2026-04-11,Initiator,Low,61,False
4404,Christopher Cline,Operations,Active,2024-05-25,,2026-04-11,Initiator,Medium,81,False
4405,Theresa Pierce,HR,Terminated,2024-03-13,2026-02-08,2026-04-07,Read-Only,Low,31,True
4406,Kimberly Hensley,Sales,Active,2024-04-03,,2026-04-11,Admin,Medium,50,False
4407,Jennifer Alvarado,Marketing,Active,2024-10-07,,2026-04-12,Initiator,Low,46,False
4408,David Day,HR,Active,2024-04-08,,2026-04-02,Initiator,Low,95,False
4409,Jamie Cruz,Finance,Active,2024-05-26,,2026-03-16,Read-Only,Medium,35,False
4410,Kathleen Allen,Operations,Active,2024-02-24,,2026-04-06,Initiator,Medium,7,False
4411,Adam Clark,Procurement,Active,2023-07-20,,2026-04-13,Initiator,Medium,2,False
4412,Teresa Wilson,Marketing,Active,2026-02-17,,2026-03-22,Admin,Medium,40,False
4413,Jordan Jordan,Finance,Active,2024-08-26,,2026-04-13,Approver,Low,92,False
4414,Andrea Erickson,Sales,Active,2025-03-15,,2026-04-11,Initiator,Low,27,False
4415,Kenneth Reilly,Operations,Active,2023-12-29,,2026-03-20,Approver,Low,94,False
4416,Alexander Rogers,HR,Active,2024-11-11,,2026-03-28,Admin,Low,71,False
4417,Sarah Berger,Operations,Terminated,2024-08-21,2026-03-12,2026-04-07,Initiator,Low,57,True
4418,Bryan Scott,HR,Terminated,2025-05-08,2023-07-29,2024-07-20,Admin,High,78,True
4419,Emily Reed,Legal,Active,2025-09-10,,2026-03-16,Read-Only,Medium,89,False
4420,Rebecca Ortiz,Operations,Active,2025-01-15,,2026-03-17,Approver,Low,31,False
4421,Andrew Smith,Legal,Active,2023-11-10,,2026-04-09,Approver,High,25,False
4422,David Chase,Procurement,Active,2024-07-08,,2026-04-05,Initiator,Low,65,False
4423,Shelly Nunez,HR,Active,2023-10-12,,2026-03-29,Initiator+Approver,Low,93,True
4424,Sara Lowe,Procurement,Active,2025-12-17,,2026-03-25,Approver,High,87,False
4425,Stacey Reed,Finance,Active,2025-09-06,,2026-03-27,Admin,High,11,False
4426,Kimberly Wilson,Finance,Active,2025-01-30,,2026-03-23,Approver,Medium,49,False
4427,Matthew Wright,Finance,Active,2025-08-29,,2026-04-03,Admin,Low,44,False
4428,Caleb Trevino,HR,Active,2024-04-11,,2026-04-08,Read-Only,High,24,False
4429,Charles Wilson,Finance,Active,2025-07-29,,2026-03-25,Read-Only,High,38,False
4430,Jessica Park,Procurement,Active,2025-04-23,,2026-04-09,Initiator,Medium,29,False
4431,Anna Castillo,Procurement,Active,2026-02-28,,2026-03-29,Read-Only,Medium,47,False
4432,William Baxter,IT,Active,2024-07-16,,2026-03-29,Initiator,Low,87,False
4433,Oscar Shepard,Sales,Active,2025-02-05,,2026-04-11,Read-Only,High,38,False
4434,Luis Miller,Operations,Active,2025-10-15,,2026-03-18,Admin,Low,32,False
4435,Christy Greer,IT,Active,2023-11-03,,2026-03-16,Read-Only,Medium,53,False
4436,Juan Fields,Sales,Active,2023-12-01,,2026-04-08,Approver,Medium,90,False
4437,Christina Hernandez,Operations,Active,2026-03-09,,2026-04-02,Approver,High,18,False
4438,Debra Mccarty,Operations,Active,2025-10-15,,2026-03-21,Admin,High,17,False
4439,Daniel Villegas,Legal,Active,2023-06-23,,2026-03-18,Read-Only,High,28,False
4440,Joseph Curry,Operations,Active,2023-04-21,,2026-04-01,Initiator,Medium,7,False
4441,Stephen Williams,Operations,Active,2024-11-15,,2026-04-12,Read-Only,Medium,31,False
4442,John Murray,Operations,Active,2026-02-25,,2026-04-02,Initiator,High,94,False
4443,Megan Garza,Finance,Active,2023-10-18,,2026-04-05,Initiator,Low,70,False
4444,Dana Evans,Finance,Active,2026-02-20,,2026-03-17,Approver,Low,6,False
4445,Melissa Bryan,Finance,Active,2025-04-11,,2026-04-12,Approver,Low,4,False
4446,Daniel Romero,Sales,Active,2024-02-26,,2026-04-09,Initiator,Low,34,False
4447,Paul Graham,Legal,Active,2025-04-25,,2026-03-22,Approver,Medium,97,False
4448,Tiffany Dunn,Legal,Active,2023-07-31,,2026-03-22,Admin,High,15,False
4449,Anthony Parker,Sales,Active,2024-01-01,,2026-04-12,Initiator,Low,92,False
4450,Lori Ramos,Operations,Active,2025-12-16,,2026-04-09,Read-Only,Medium,64,False
4451,Craig Mckee,IT,Active,2024-05-25,,2026-04-05,Admin,Low,76,False
4452,Cindy Green,Sales,Active,2025-12-15,,2026-04-03,Admin,Low,72,False
4453,Mrs. Natalie Morgan,IT,Active,2024-08-07,,2026-03-15,Admin,High,66,False
4454,Thomas Arias,Finance,Active,2025-07-03,,2026-03-27,Initiator,Low,72,False
4455,Destiny Hansen,Finance,Active,2024-01-07,,2026-04-02,Initiator+Approver,Low,28,True
4456,Austin Franklin,IT,Active,2024-08-12,,2026-03-20,Admin,Medium,52,False
4457,Joseph Lambert,Sales,Active,2025-04-05,,2026-03-25,Admin,High,16,False
4458,Gary Martin,Procurement,Active,2023-06-05,,2026-04-12,Admin,Low,53,False
4459,Theresa Hughes,Operations,Active,2026-02-18,,2026-04-06,Read-Only,High,54,False
4460,Jeffrey Franco,Sales,Active,2024-06-18,,2026-03-27,Read-Only,High,58,False
4461,Shannon Espinoza,HR,Active,2024-07-16,,2026-03-30,Approver,Medium,52,False
4462,Diane Brown,HR,Active,2025-06-19,,2026-04-07,Admin,High,47,False
4463,Victoria Woods,Legal,Terminated,2026-01-18,2025-09-15,2026-04-11,Admin,High,88,True
4464,Maria Perry,HR,Active,2025-10-27,,2026-03-30,Approver,Low,93,False
4465,Holly Gutierrez,Finance,Active,2023-10-30,,2026-03-29,Initiator,Medium,55,False
4466,Kristen Martin,HR,Active,2024-04-03,,2026-03-28,Read-Only,Low,8,False
4467,Manuel Mcdonald,Legal,Active,2025-06-23,,2026-04-08,Admin,Medium,10,False
4468,Steven Johnson,Marketing,Active,2024-10-28,,2026-03-26,Admin,Medium,57,False
4469,Janet Nguyen,IT,Active,2025-11-19,,2026-03-22,Read-Only,Medium,94,False
4470,Kayla Kim,Legal,Active,2025-01-01,,2026-04-10,Admin,Low,60,False
4471,Richard Nelson,HR,Active,2024-05-30,,2026-03-21,Read-Only,High,74,False
4472,Stephen Lambert,Finance,Active,2023-12-21,,2026-03-31,Admin,Low,52,False
4473,William Frank,Marketing,Active,2023-10-17,,2026-04-03,Read-Only,High,71,False
4474,Erin Jones,Marketing,Active,2025-02-09,,2026-03-16,Admin,Low,78,False
4475,Calvin Vega,Procurement,Active,2024-09-20,,2026-03-24,Read-Only,Medium,71,False
4476,Cody Chaney,HR,Active,2024-02-07,,2026-03-23,Read-Only,High,99,False
4477,Judy Graham,Sales,Active,2024-11-02,,2026-03-21,Read-Only,Medium,94,False
4478,Brian Collins,Finance,Terminated,2024-09-17,2022-04-23,2024-12-04,Initiator,Low,13,True
4479,Jo Castro,Sales,Active,2025-04-13,,2026-04-13,Admin,Medium,63,False
4480,Timothy Brown,Marketing,Active,2024-12-25,,2026-04-07,Approver,Low,91,False
4481,Gary Wagner PhD,Procurement,Active,2025-01-03,,2026-03-19,Approver,High,73,False
4482,Amanda Carroll,Operations,Active,2024-07-30,,2026-04-05,Initiator+Approver,High,72,True
4483,James Daniel,Sales,Active,2024-05-24,,2026-04-06,Approver,Medium,59,False
4484,Jack Warren,Operations,Active,2025-02-25,,2026-04-05,Approver,Medium,61,False
4485,Miranda Rhodes,Marketing,Active,2025-04-22,,2026-04-06,Admin,Low,19,False
4486,Anthony Brown,HR,Active,2025-06-08,,2026-04-06,Approver,High,74,False
4487,David Mcknight,Finance,Active,2024-10-16,,2026-03-22,Initiator,High,55,False
4488,James Mcclain,Marketing,Active,2024-12-03,,2026-03-20,Approver,Low,36,False
4489,Tina Lopez,IT,Active,2025-06-04,,2026-04-07,Admin,Medium,85,False
4490,Emily Arias,Finance,Active,2025-05-13,,2026-03-16,Initiator,Low,62,False
4491,Mary Everett,Legal,Active,2024-05-26,,2026-03-17,Initiator,Medium,35,False
4492,Judith Sanchez MD,Legal,Active,2025-06-28,,2026-03-16,Read-Only,High,57,False
4493,Deborah Bowman,Legal,Terminated,2023-10-03,2026-01-29,2026-04-12,Initiator,High,71,True
4494,Allen Figueroa,Marketing,Active,2025-07-03,,2026-04-13,Initiator,Low,51,False
4495,Brianna Wang,IT,Active,2024-10-27,,2026-04-07,Approver,High,100,False
4496,Douglas Stuart,Operations,Active,2025-05-10,,2026-03-15,Approver,Medium,58,False
4497,Alexandra Fernandez,Procurement,Active,2023-08-01,,2026-04-07,Approver,High,54,False
4498,Patty Brown,HR,Active,2023-12-20,,2026-04-01,Initiator+Approver,Low,62,True
4499,Kathy Scott,HR,Active,2023-09-19,,2026-04-13,Approver,Low,47,False
4500,Keith Salinas,HR,Active,2024-11-12,,2026-04-01,Initiator,Medium,79,False
4501,Johnny Nguyen,Legal,Active,2025-04-01,,2026-03-25,Admin,High,81,False
4502,Gregory Hull,IT,Active,2025-09-22,,2026-03-21,Initiator,Low,61,False
4503,Chase Nguyen,IT,Active,2025-11-25,,2026-04-09,Read-Only,Medium,3,False
4504,John Black,Operations,Active,2023-07-19,,2026-03-19,Admin,Low,22,False
4505,Samantha Taylor,Operations,Active,2023-08-29,,2026-03-31,Approver,Medium,73,False
4506,Charles Reeves,HR,Active,2023-10-16,,2026-03-18,Approver,High,6,False
4507,Ricardo Lloyd,Marketing,Active,2023-12-06,,2026-04-07,Admin,Low,52,False
4508,Holly Jackson,IT,Active,2023-11-22,,2026-03-21,Initiator,Medium,74,False
